DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,Vict Descent Full,Vict Age Group,Time_Formatted,Hour,Time_Category,Date_Rptd,DATE_OCC,Year,Month,DayOfWeek,Reporting_Delay,Delay_Category,zip_code
241406701,02/16/2024 12:00:00 AM,02/01/2023 12:00:00 AM,1,14,Pacific,1446,2,860,BATTERY WITH SEXUAL CONTACT,,32,F,O,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",860,,,,Other,Adults (25-49),0:01,0,Night (0-6),2024-02-16,2023-02-01,2023,Feb,Wed,380,Over 1 year,90066.0
231718870,12/05/2023 12:00:00 AM,12/03/2023 12:00:00 AM,1700,17,Devonshire,1771,2,860,BATTERY WITH SEXUAL CONTACT,1817 0500 0522 0416 2024 0913,23,F,H,514,GROUP HOME,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",860,,,,Hispanic,Young Adults (18-24),17:00,17,Afternoon (12-18),2023-12-05,2023-12-03,2023,Dec,Sun,2,1-7 days,91311.0
230614577,08/30/2023 12:00:00 AM,08/22/2023 12:00:00 AM,1345,6,Hollywood,646,2,860,BATTERY WITH SEXUAL CONTACT,0913 0522 0503 0400,30,F,O,735,NIGHT CLUB (OPEN EVENINGS ONLY),400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",860,,,,Other,Adults (25-49),13:45,13,Afternoon (12-18),2023-08-30,2023-08-22,2023,Aug,Tue,8,8-30 days,90028.0
231107381,04/02/2023 12:00:00 AM,03/06/2023 12:00:00 AM,1,11,Northeast,1136,1,121,"RAPE, FORCIBLE",2000 0448 0913 0432 0527 0532 1814 0510 0528 0537,47,F,H,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",121,,,,Hispanic,Adults (25-49),0:01,0,Night (0-6),2023-04-02,2023-03-06,2023,Mar,Mon,27,8-30 days,90041.0
232106653,03/12/2023 12:00:00 AM,03/11/2023 12:00:00 AM,1930,21,Topanga,2189,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,1402 1409 1415 0913 2034,30,F,B,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",815,998.0,,,Black,Adults (25-49),19:30,19,Evening (18-24),2023-03-12,2023-03-11,2023,Mar,Sat,1,0-1 days,91364.0
232009131,05/02/2023 12:00:00 AM,05/02/2023 12:00:00 AM,1430,20,Olympic,2049,2,822,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,1402 0943 1259,17,F,W,101,STREET,,,822,998.0,,,White,Adolescents (13-17),14:30,14,Afternoon (12-18),2023-05-02,2023-05-02,2023,May,Tue,0,0-1 days,90006.0
230311813,05/16/2023 12:00:00 AM,05/16/2023 12:00:00 AM,1300,3,Southwest,376,1,121,"RAPE, FORCIBLE",0400 0443 0500 0501 0527 0913 1817,25,F,B,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",121,,,,Black,Adults (25-49),13:00,13,Afternoon (12-18),2023-05-16,2023-05-16,2023,May,Tue,0,0-1 days,90062.0
230907053,03/18/2023 12:00:00 AM,02/24/2023 12:00:00 AM,1900,9,Van Nuys,985,1,121,"RAPE, FORCIBLE",2000 1243 0913 0527 0537,34,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",121,,,,White,Adults (25-49),19:00,19,Evening (18-24),2023-03-18,2023-02-24,2023,Feb,Fri,22,8-30 days,91423.0
230619552,12/29/2023 12:00:00 AM,04/07/2023 12:00:00 AM,2300,6,Hollywood,647,1,121,"RAPE, FORCIBLE",0913 0500 0522 0527,30,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",121,,,,White,Adults (25-49),23:00,23,Evening (18-24),2023-12-29,2023-04-07,2023,Apr,Fri,266,1-12 months,90028.0
232113173,08/07/2023 12:00:00 AM,08/06/2023 12:00:00 AM,1710,21,Topanga,2156,2,860,BATTERY WITH SEXUAL CONTACT,522,20,F,H,108,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",860,,,,Hispanic,Young Adults (18-24),17:10,17,Afternoon (12-18),2023-08-07,2023-08-06,2023,Aug,Sun,1,0-1 days,91367.0
231705437,02/05/2023 12:00:00 AM,02/05/2023 12:00:00 AM,1820,17,Devonshire,1794,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,0552 0400 0541 0500 0913 0602,22,F,W,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",815,,,,White,Young Adults (18-24),18:20,18,Evening (18-24),2023-02-05,2023-02-05,2023,Feb,Sun,0,0-1 days,91324.0
231221213,10/12/2023 12:00:00 AM,10/12/2023 12:00:00 AM,1330,12,77th Street,1258,2,860,BATTERY WITH SEXUAL CONTACT,1822 0510,23,F,B,101,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",860,,,,Black,Young Adults (18-24),13:30,13,Afternoon (12-18),2023-10-12,2023-10-12,2023,Oct,Thu,0,0-1 days,90003.0
230114958,06/27/2023 12:00:00 AM,05/24/2023 12:00:00 AM,1,1,Central,156,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,0413 2004 2001 1817 0519,57,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",821,,,,White,Older Adults (50+),0:01,0,Night (0-6),2023-06-27,2023-05-24,2023,May,Wed,34,1-12 months,90013.0
231516167,10/16/2023 12:00:00 AM,10/15/2023 12:00:00 AM,900,15,N Hollywood,1563,1,122,"RAPE, ATTEMPTED",0501 0510 0512 0537 0418 1820 1300 1402 1309 0400,31,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",122,998.0,,,White,Adults (25-49),9:00,9,Morning (6-12),2023-10-16,2023-10-15,2023,Oct,Sun,1,0-1 days,91607.0
230510783,07/05/2023 12:00:00 AM,07/01/2023 12:00:00 AM,1,5,Harbor,529,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,1822 1218 0515 0541,46,F,B,517,MISSIONS/SHELTERS,500.0,UNKNOWN WEAPON/OTHER WEAPON,815,,,,Black,Adults (25-49),0:01,0,Night (0-6),2023-07-05,2023-07-01,2023,Jul,Sat,4,1-7 days,90744.0
231205042,01/19/2023 12:00:00 AM,01/19/2023 12:00:00 AM,500,12,77th Street,1233,1,121,"RAPE, FORCIBLE",1218 1822 0400 0429 0500 0526 0853,35,F,B,103,ALLEY,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",121,,,,Black,Adults (25-49),5:00,5,Night (0-6),2023-01-19,2023-01-19,2023,Jan,Thu,0,0-1 days,90047.0
230115173,07/01/2023 12:00:00 AM,07/01/2023 12:00:00 AM,2330,1,Central,119,1,820,ORAL COPULATION,0512 0910 1206 2050 2034,31,M,H,900,MTA - RED LINE - UNION STATION,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",820,998.0,,,Hispanic,Adults (25-49),23:30,23,Evening (18-24),2023-07-01,2023-07-01,2023,Jul,Sat,0,0-1 days,90012.0
231705218,01/31/2023 12:00:00 AM,01/12/2023 12:00:00 AM,1200,17,Devonshire,1717,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",1259 1251 2024 0515 0522 1822,15,F,W,721,HIGH SCHOOL,,,810,,,,White,Adolescents (13-17),12:00,12,Afternoon (12-18),2023-01-31,2023-01-12,2023,Jan,Thu,19,8-30 days,91344.0
232108963,05/10/2023 12:00:00 AM,05/08/2023 12:00:00 AM,1600,21,Topanga,2139,2,860,BATTERY WITH SEXUAL CONTACT,448,37,F,H,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",860,,,,Hispanic,Adults (25-49),16:00,16,Afternoon (12-18),2023-05-10,2023-05-08,2023,May,Mon,2,1-7 days,91306.0
231701077,07/27/2023 12:00:00 AM,07/27/2023 12:00:00 AM,1530,17,Devonshire,1794,1,820,ORAL COPULATION,0515 1402 1409 1415 0413 0512 1822 2034 0500,25,F,H,718,MASSAGE PARLOR,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",820,998.0,,,Hispanic,Adults (25-49),15:30,15,Afternoon (12-18),2023-07-27,2023-07-27,2023,Jul,Thu,0,0-1 days,91324.0
230314779,08/09/2023 12:00:00 AM,08/09/2023 12:00:00 AM,1640,3,Southwest,325,2,860,BATTERY WITH SEXUAL CONTACT,1822 0416 0522,32,F,H,102,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",860,,,,Hispanic,Adults (25-49),16:40,16,Afternoon (12-18),2023-08-09,2023-08-09,2023,Aug,Wed,0,0-1 days,90007.0
230607095,03/12/2023 12:00:00 AM,03/12/2023 12:00:00 AM,1410,6,Hollywood,646,2,860,BATTERY WITH SEXUAL CONTACT,1822 0500 0522 0400 0448,21,F,H,102,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",860,,,,Hispanic,Young Adults (18-24),14:10,14,Afternoon (12-18),2023-03-12,2023-03-12,2023,Mar,Sun,0,0-1 days,90028.0
231412183,06/10/2023 12:00:00 AM,05/14/2023 12:00:00 AM,1950,14,Pacific,1483,2,860,BATTERY WITH SEXUAL CONTACT,0522 0500,43,F,W,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",860,,,,White,Adults (25-49),19:50,19,Evening (18-24),2023-06-10,2023-05-14,2023,May,Sun,27,8-30 days,90293.0
231701173,08/26/2023 12:00:00 AM,08/26/2023 12:00:00 AM,30,17,Devonshire,1767,1,121,"RAPE, FORCIBLE",0527 1402 1300 1822,18,F,H,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",121,998.0,,,Hispanic,Young Adults (18-24),0:30,0,Night (0-6),2023-08-26,2023-08-26,2023,Aug,Sat,0,0-1 days,91324.0
231114951,10/25/2023 12:00:00 AM,10/06/2023 12:00:00 AM,1600,11,Northeast,1189,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",1258 1251 0500 0527 0913,12,F,C,210,RESTAURANT/FAST FOOD,,,810,,,,Other,Children (0-12),16:00,16,Afternoon (12-18),2023-10-25,2023-10-06,2023,Oct,Fri,19,8-30 days,90065.0
231907093,03/18/2023 12:00:00 AM,03/18/2023 12:00:00 AM,245,19,Mission,1981,2,860,BATTERY WITH SEXUAL CONTACT,0550 0913 1817,22,F,H,101,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",860,,,,Hispanic,Young Adults (18-24),2:45,2,Night (0-6),2023-03-18,2023-03-18,2023,Mar,Sat,0,0-1 days,91343.0
230315652,08/26/2023 12:00:00 AM,08/20/2023 12:00:00 AM,100,3,Southwest,361,1,121,"RAPE, FORCIBLE",2033 0432 0913 0527 1801,13,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",121,812.0,,,Black,Adolescents (13-17),1:00,1,Night (0-6),2023-08-26,2023-08-20,2023,Aug,Sun,6,1-7 days,90008.0
231421376,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1115,14,Pacific,1433,1,121,"RAPE, FORCIBLE",0527 2004 1218 1822 1262,35,F,W,509,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",121,,,,White,Adults (25-49),11:15,11,Morning (6-12),2023-12-06,2023-12-06,2023,Dec,Wed,0,0-1 days,90291.0
231508265,04/14/2023 12:00:00 AM,04/13/2023 12:00:00 AM,1600,15,N Hollywood,1566,1,121,"RAPE, FORCIBLE",0418 0448 0527 1402 1218 1206 0400 2004 1817 0913,38,F,W,103,ALLEY,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",121,910.0,998.0,,White,Adults (25-49),16:00,16,Afternoon (12-18),2023-04-14,2023-04-13,2023,Apr,Thu,1,0-1 days,91602.0
230605289,02/01/2023 12:00:00 AM,02/01/2023 12:00:00 AM,100,6,Hollywood,666,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,1822 0400 0500 0515 1300 2014 0526 1236 1415 2034,29,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500.0,UNKNOWN WEAPON/OTHER WEAPON,815,,,,Black,Adults (25-49),1:00,1,Night (0-6),2023-02-01,2023-02-01,2023,Feb,Wed,0,0-1 days,90028.0
231916321,11/08/2023 12:00:00 AM,11/06/2023 12:00:00 AM,2200,19,Mission,1969,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,0515 2000 0913 1813 1817,33,F,H,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",815,,,,Hispanic,Adults (25-49),22:00,22,Evening (18-24),2023-11-08,2023-11-06,2023,Nov,Mon,2,1-7 days,91331.0
230310888,05/15/2023 12:00:00 AM,05/01/2023 12:00:00 AM,1,3,Southwest,378,2,860,BATTERY WITH SEXUAL CONTACT,0400 0448 0500 0522 0202 0913 1802,26,M,W,754,MUSEUM,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",860,,,,White,Adults (25-49),0:01,0,Night (0-6),2023-05-15,2023-05-01,2023,May,Mon,14,8-30 days,90007.0
230718141,12/07/2023 12:00:00 AM,12/01/2023 12:00:00 AM,2300,7,Wilshire,724,2,860,BATTERY WITH SEXUAL CONTACT,0509 0448 0444 0913,23,F,H,415,THE GROVE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",860,,,,Hispanic,Young Adults (18-24),23:00,23,Evening (18-24),2023-12-07,2023-12-01,2023,Dec,Fri,6,1-7 days,90036.0
231613954,11/11/2023 12:00:00 AM,11/09/2023 12:00:00 AM,800,16,Foothill,1602,2,860,BATTERY WITH SEXUAL CONTACT,0500 0448 0913,38,M,A,710,OTHER PREMISE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",860,,,,Asian,Adults (25-49),8:00,8,Morning (6-12),2023-11-11,2023-11-09,2023,Nov,Thu,2,1-7 days,91331.0
231401114,08/13/2023 12:00:00 AM,08/12/2023 12:00:00 AM,2030,14,Pacific,1467,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,0913 1823 0519 0444 1415 0940 1206 1402 0500,33,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",821,998.0,,,White,Adults (25-49),20:30,20,Evening (18-24),2023-08-13,2023-08-12,2023,Aug,Sat,1,0-1 days,90045.0
231109923,06/08/2023 12:00:00 AM,06/08/2023 12:00:00 AM,815,11,Northeast,1151,2,860,BATTERY WITH SEXUAL CONTACT,1822 0400,29,F,A,701,HOSPITAL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",860,,,,Asian,Adults (25-49),8:15,8,Morning (6-12),2023-06-08,2023-06-08,2023,Jun,Thu,0,0-1 days,90027.0
230901027,09/29/2023 12:00:00 AM,09/26/2023 12:00:00 AM,2300,9,Van Nuys,994,1,121,"RAPE, FORCIBLE",1823 1415 1402 0515 0527 0532 1018 1020 0913 1913,23,F,H,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",121,998.0,,,Hispanic,Young Adults (18-24),23:00,23,Evening (18-24),2023-09-29,2023-09-26,2023,Sep,Tue,3,1-7 days,91423.0
230313685,07/16/2023 12:00:00 AM,07/14/2023 12:00:00 AM,926,3,Southwest,359,2,860,BATTERY WITH SEXUAL CONTACT,1822 0522,50,F,W,203,OTHER BUSINESS,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",860,,,,White,Older Adults (50+),9:26,9,Morning (6-12),2023-07-16,2023-07-14,2023,Jul,Fri,2,1-7 days,90037.0
241709413,05/09/2024 12:00:00 AM,06/01/2023 12:00:00 AM,1,17,Devonshire,1781,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,2000 0913 0519 0541 1813,32,F,H,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",821,,,,Hispanic,Adults (25-49),0:01,0,Night (0-6),2024-05-09,2023-06-01,2023,Jun,Thu,343,1-12 months,91304.0
230116756,07/26/2023 12:00:00 AM,07/01/2023 12:00:00 AM,730,1,Central,182,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,0913 0522 0515,26,F,W,503,HOTEL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",815,,,,White,Adults (25-49),7:30,7,Morning (6-12),2023-07-26,2023-07-01,2023,Jul,Sat,25,8-30 days,90015.0
231005744,02/13/2023 12:00:00 AM,02/13/2023 12:00:00 AM,2230,10,West Valley,1049,1,122,"RAPE, ATTEMPTED",0500 1822 0416 0334 0400 1218 0369 0359 0522,38,F,H,109,PARK/PLAYGROUND,500.0,UNKNOWN WEAPON/OTHER WEAPON,122,,,,Hispanic,Adults (25-49),22:30,22,Evening (18-24),2023-02-13,2023-02-13,2023,Feb,Mon,0,0-1 days,91406.0
231006544,03/07/2023 12:00:00 AM,03/07/2023 12:00:00 AM,730,10,West Valley,1035,2,860,BATTERY WITH SEXUAL CONTACT,0345 0500 1259 0216 0209 1822 0522,16,F,H,101,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",860,,,,Hispanic,Adolescents (13-17),7:30,7,Morning (6-12),2023-03-07,2023-03-07,2023,Mar,Tue,0,0-1 days,91335.0
230401729,12/25/2023 12:00:00 AM,12/24/2023 12:00:00 AM,2000,4,Hollenbeck,416,1,121,"RAPE, FORCIBLE",1259 1402 1415 0913 0400 0408 0500 0512 0527 0519,15,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",121,812.0,998.0,,Hispanic,Adolescents (13-17),20:00,20,Evening (18-24),2023-12-25,2023-12-24,2023,Dec,Sun,1,0-1 days,90031.0
231225311,12/20/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1600,12,77th Street,1266,2,860,BATTERY WITH SEXUAL CONTACT,2006 0522 0551,37,M,B,203,OTHER BUSINESS,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",860,,,,Black,Adults (25-49),16:00,16,Afternoon (12-18),2023-12-20,2023-12-06,2023,Dec,Wed,14,8-30 days,90044.0
230817214,11/23/2023 12:00:00 AM,11/23/2023 12:00:00 AM,1350,8,West LA,835,1,122,"RAPE, ATTEMPTED",0400 0448 0500 1822,29,F,A,718,MASSAGE PARLOR,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",122,,,,Asian,Adults (25-49),13:50,13,Afternoon (12-18),2023-11-23,2023-11-23,2023,Nov,Thu,0,0-1 days,90025.0
231307496,03/09/2023 12:00:00 AM,03/05/2023 12:00:00 AM,2130,13,Newton,1383,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,1268 1238 1415 1402 0515 0913,57,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",815,998.0,,,Hispanic,Older Adults (50+),21:30,21,Evening (18-24),2023-03-09,2023-03-05,2023,Mar,Sun,4,1-7 days,90003.0
231516449,10/23/2023 12:00:00 AM,10/17/2023 12:00:00 AM,745,15,N Hollywood,1548,2,860,BATTERY WITH SEXUAL CONTACT,0522 0910 1822 0500,27,F,B,868,MTA - ORANGE LINE - NORTH HOLLYWOOD,500.0,UNKNOWN WEAPON/OTHER WEAPON,860,,,,Black,Adults (25-49),7:45,7,Morning (6-12),2023-10-23,2023-10-17,2023,Oct,Tue,6,1-7 days,91601.0
231216576,07/28/2023 12:00:00 AM,07/28/2023 12:00:00 AM,100,12,77th Street,1259,1,121,"RAPE, FORCIBLE",0913 1206 1817 0448 0500 0408 0519 0507 1402 1415,33,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",121,998.0,,,Hispanic,Adults (25-49),1:00,1,Night (0-6),2023-07-28,2023-07-28,2023,Jul,Fri,0,0-1 days,90001.0
230100543,01/26/2023 12:00:00 AM,01/23/2023 12:00:00 AM,1500,1,Central,156,1,121,"RAPE, FORCIBLE",1218 1415 0532 1822 0444,36,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",121,998.0,,,Hispanic,Adults (25-49),15:00,15,Afternoon (12-18),2023-01-26,2023-01-23,2023,Jan,Mon,3,1-7 days,90013.0
230511104,07/15/2023 12:00:00 AM,07/15/2023 12:00:00 AM,100,5,Harbor,585,2,860,BATTERY WITH SEXUAL CONTACT,1259 2024 0913 0602 0360 1268 2003 0522,14,F,W,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",860,,,,White,Adolescents (13-17),1:00,1,Night (0-6),2023-07-15,2023-07-15,2023,Jul,Sat,0,0-1 days,90731.0
230118846,08/29/2023 12:00:00 AM,08/29/2023 12:00:00 AM,30,1,Central,156,1,121,"RAPE, FORCIBLE",1606 1822 1415 1218 1402 0500 0527 0537 0516,47,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",121,998.0,,,Black,Adults (25-49),0:30,0,Night (0-6),2023-08-29,2023-08-29,2023,Aug,Tue,0,0-1 days,90013.0
231505728,02/11/2023 12:00:00 AM,01/21/2023 12:00:00 AM,600,15,N Hollywood,1538,1,121,"RAPE, FORCIBLE",0448 0537 0515 0510 0536 0527 0913 0501 1206 1817,23,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",121,,,,White,Young Adults (18-24),6:00,6,Morning (6-12),2023-02-11,2023-01-21,2023,Jan,Sat,21,8-30 days,91601.0
232115018,10/05/2023 12:00:00 AM,10/05/2023 12:00:00 AM,1355,21,Topanga,2139,2,860,BATTERY WITH SEXUAL CONTACT,1815 1822,11,F,H,720,JUNIOR HIGH SCHOOL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",624,860.0,,,Hispanic,Children (0-12),13:55,13,Afternoon (12-18),2023-10-05,2023-10-05,2023,Oct,Thu,0,0-1 days,91306.0
231809127,04/17/2023 12:00:00 AM,04/10/2023 12:00:00 AM,1100,18,Southeast,1864,2,860,BATTERY WITH SEXUAL CONTACT,0913 0400 0448 1300,47,F,B,202,LIQUOR STORE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",860,,,,Black,Adults (25-49),11:00,11,Morning (6-12),2023-04-17,2023-04-10,2023,Apr,Mon,7,1-7 days,90059.0
230913816,09/06/2023 12:00:00 AM,09/05/2023 12:00:00 AM,1600,9,Van Nuys,923,2,860,BATTERY WITH SEXUAL CONTACT,1259 1253 0510,15,F,H,112,"BUS, SCHOOL, CHURCH",510.0,SCALDING LIQUID,860,,,,Hispanic,Adolescents (13-17),16:00,16,Afternoon (12-18),2023-09-06,2023-09-05,2023,Sep,Tue,1,0-1 days,91405.0
230100836,08/29/2023 12:00:00 AM,08/29/2023 12:00:00 AM,200,1,Central,155,1,121,"RAPE, FORCIBLE",1415 1218 2060 1814 0500 1402 0528 0527 0537 0516,58,F,H,504,OTHER RESIDENCE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",121,998.0,,,Hispanic,Older Adults (50+),2:00,2,Night (0-6),2023-08-29,2023-08-29,2023,Aug,Tue,0,0-1 days,90013.0
230217651,09/18/2023 12:00:00 AM,09/12/2023 12:00:00 AM,1010,2,Rampart,237,2,860,BATTERY WITH SEXUAL CONTACT,1251 1259 0522 1811 0913,17,F,H,721,HIGH SCHOOL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",860,,,,Hispanic,Adolescents (13-17),10:10,10,Morning (6-12),2023-09-18,2023-09-12,2023,Sep,Tue,6,1-7 days,90026.0
231306052,02/09/2023 12:00:00 AM,02/09/2023 12:00:00 AM,1345,13,Newton,1309,2,860,BATTERY WITH SEXUAL CONTACT,0448 1822,28,F,A,102,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",860,,,,Asian,Adults (25-49),13:45,13,Afternoon (12-18),2023-02-09,2023-02-09,2023,Feb,Thu,0,0-1 days,90021.0
230117648,08/10/2023 12:00:00 AM,08/06/2023 12:00:00 AM,300,1,Central,162,1,121,"RAPE, FORCIBLE",0913 1206 2034 0500 0527 1220 0537,26,F,H,503,HOTEL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",121,,,,Hispanic,Adults (25-49),3:00,3,Night (0-6),2023-08-10,2023-08-06,2023,Aug,Sun,4,1-7 days,90014.0
231608144,05/11/2023 12:00:00 AM,05/10/2023 12:00:00 AM,1445,16,Foothill,1685,2,840,"BEASTIALITY, CRIME AGAINST NATURE SEXUAL ASSLT WITH ANIM",500,60,M,H,109,PARK/PLAYGROUND,,,840,,,,Hispanic,Older Adults (50+),14:45,14,Afternoon (12-18),2023-05-11,2023-05-10,2023,May,Wed,1,0-1 days,91605.0
231212073,05/15/2023 12:00:00 AM,05/14/2023 12:00:00 AM,200,12,77th Street,1208,2,860,BATTERY WITH SEXUAL CONTACT,1822 0500 0522 0551 0344,40,F,W,108,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",860,,,,White,Adults (25-49),2:00,2,Night (0-6),2023-05-15,2023-05-14,2023,May,Sun,1,0-1 days,90037.0
232116332,11/12/2023 12:00:00 AM,11/12/2023 12:00:00 AM,30,21,Topanga,2175,2,860,BATTERY WITH SEXUAL CONTACT,1259 0509 0510,15,F,H,102,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",860,,,,Hispanic,Adolescents (13-17),0:30,0,Night (0-6),2023-11-12,2023-11-12,2023,Nov,Sun,0,0-1 days,91367.0
